y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.62596,1.6257747,1.6260452,1.6258088,2.773474,2.7784944,2.776701,2.7786148,1.7469438,1.7463579,1.746385,1.7465346,0.46626803,0.46624184,0.46632147,0.46617416
1.6268057,1.6266662,1.6268623,1.626725,2.7706368,2.77406,2.7730606,2.7743256,1.7411829,1.7410172,1.7410269,1.7411455,0.46534404,0.46534142,0.4653996,0.46532813
1.625701,1.6254529,1.6257604,1.6254989,2.7743757,2.7800825,2.7778893,2.7799556,1.7489595,1.7481536,1.7481806,1.7483889,0.46659136,0.46652505,0.46665442,0.46645722
1.626809,1.6266772,1.6268663,1.626733,2.770635,2.7740595,2.7731357,2.7743158,1.7411101,1.7409328,1.7409384,1.7410549,0.46534377,0.46537018,0.46541402,0.4653158
1.6256912,1.625493,1.6257873,1.6255299,2.774389,2.779908,2.7781255,2.7799935,1.7484494,1.7477643,1.747718,1.7479699,0.46658188,0.4665327,0.46662503,0.46643573
1.6261835,1.6260223,1.626268,1.6260655,2.7727811,2.7773497,2.775911,2.7776444,1.7445458,1.7442015,1.7442337,1.7443919,0.46605805,0.4660138,0.46608412,0.46597424
1.6262007,1.6260369,1.6262773,1.6260754,2.7727165,2.7773669,2.7757661,2.7775438,1.7442665,1.743906,1.7439482,1.7440314,0.46604833,0.4660185,0.4660947,0.46597695
1.6253225,1.6250457,1.6253805,1.6250747,2.7756987,2.7823203,2.7798467,2.7819703,1.7504759,1.749448,1.7494661,1.7497308,0.46706372,0.46701416,0.4671462,0.4668653
1.6252493,1.6249852,1.6253296,1.6250111,2.775923,2.7826445,2.7803354,2.7823508,1.7506576,1.7496127,1.7496132,1.7498837,0.46714363,0.46709648,0.46722093,0.4669262
1.6257672,1.6255324,1.6258324,1.62558,2.7742407,2.779941,2.7778728,2.7799199,1.7469279,1.7463537,1.7463981,1.7465559,0.46657887,0.4665051,0.4666434,0.4664464
1.625579,1.6253734,1.6256722,1.6254075,2.7747908,2.7807288,2.7788088,2.7807174,1.7480339,1.7473769,1.7473415,1.7475748,0.46676278,0.46671546,0.46681467,0.46658573
